zip_code_prefix,latitude,longitude,city,state
57820,-9.3081059,-35.9449617,murici,AL
57955,-9.0123256,-35.2206610,maragogi,AL
57920,-9.3185018,-35.5666757,sao luis do quitunde,AL
57980,-9.1399914,-35.7635730,joaquim gomes,AL
57950,-9.0878058,-35.2571834,japaratinga,AL
57970,-8.9423533,-35.6621369,novo lino,AL
57940,-9.2366130,-35.4110075,sao miguel dos milagres,AL
57968,-8.8505864,-35.5674437,campestre,AL
57910,-9.1561178,-35.5309090,matriz de camaragibe,AL
57900,-9.0574233,-35.3936138,porto calvo,AL
57935,-9.4630673,-35.5459869,paripueira,AL
57975,-8.9457060,-35.7558020,colonia leopoldina,AL
57925,-9.4032989,-35.5105135,barra de santo antonio,AL
57945,-9.1558852,-35.2960161,porto de pedras,AL
57995,-9.2731918,-35.7298054,flexeiras,AL
57930,-9.3166700,-35.4333300,passo de camaragibe,AL
57960,-8.8438294,-35.4597642,jacuípe,AL
57990,-9.3865352,-35.8389357,messias,AL
57965,-8.9422890,-35.5533052,jundia,AL
58035,-7.0624547,-34.8417805,joao pessoa,PB
58037,-7.0907518,-34.8369299,joao pessoa,PB
58038,-7.1019603,-34.8423601,joão pessoa,PB
58080,-7.1701298,-34.8895728,joao pessoa,PB
58039,-7.1133707,-34.8246730,joao pessoa,PB
58052,-7.1573766,-34.8325334,joao pessoa,PB
58030,-7.1155456,-34.8557625,joao pessoa,PB
58032,-7.1195284,-34.8333627,joao pessoa,PB
58071,-7.1665821,-34.8634502,joão pessoa,PB
58053,-7.1519737,-34.8478175,joao pessoa,PB
58013,-7.1223135,-34.8820156,joao pessoa,PB
58051,-7.1520914,-34.8382021,joao pessoa,PB
58033,-7.1131875,-34.8398525,joao pessoa,PB
58076,-7.1754611,-34.8821712,joao pessoa,PB
58083,-7.1805470,-34.9227016,joao pessoa,PB
58010,-7.1171929,-34.8889640,joão pessoa,PB
58025,-7.1130092,-34.8632566,joao pessoa,PB
58028,-7.1036434,-34.8568392,joao pessoa,PB
58031,-7.1128601,-34.8486128,joao pessoa,PB
58085,-7.1410419,-34.8870216,joao pessoa,PB
58046,-7.1316380,-34.8252806,joao pessoa,PB
58015,-7.1340923,-34.8748581,joao pessoa,PB
58070,-7.1577074,-34.8804301,joão pessoa,PB
58063,-7.2033094,-34.8498076,joao pessoa,PB
58045,-7.1232976,-34.8266547,joão pessoa,PB
58064,-7.2050323,-34.8424268,joao pessoa,PB
58034,-7.1055351,-34.8427906,joão pessoa,PB
58073,-7.1665702,-34.8478562,joao pessoa,PB
58055,-7.1694157,-34.8379099,joao pessoa,PB
58040,-7.1272356,-34.8667664,joao pessoa,PB
58058,-7.1653780,-34.8291697,joao pessoa,PB
58027,-7.1004240,-34.8629933,joao pessoa,PB
58078,-7.1805541,-34.8824291,joao pessoa,PB
58050,-7.1354726,-34.8536571,joao pessoa,PB
58090,-7.1408260,-34.9134902,joao pessoa,PB
58057,-7.1843220,-34.8458728,joao pessoa,PB
58056,-7.1718584,-34.8369340,joao pessoa,PB
58081,-7.1781772,-34.8975292,joao pessoa,PB
58042,-7.1208704,-34.8506464,joao pessoa,PB
58087,-7.1580631,-34.8935566,joao pessoa,PB
58036,-7.0960753,-34.8455590,joao pessoa,PB
58062,-7.2046465,-34.8379830,joao pessoa,PB
58075,-7.1824973,-34.8714565,joao pessoa,PB
58066,-7.2158028,-34.8414550,joão pessoa,PB
58011,-7.1270224,-34.8913160,joão pessoa,PB
58079,-7.1822757,-34.8910817,joao pessoa,PB
58088,-7.1552548,-34.8982992,joao pessoa,PB
58084,-7.1654657,-34.9075750,joao pessoa,PB
58043,-7.1203632,-34.8355332,joao pessoa,PB
58086,-7.1519805,-34.8918222,joao pessoa,PB
58020,-7.1058385,-34.8764392,joao pessoa,PB
58074,-7.1735873,-34.8575893,joao pessoa,PB
58067,-7.2060975,-34.8554488,joao pessoa,PB
58082,-7.1847816,-34.9064519,joao pessoa,PB
58059,-7.1776666,-34.8320070,joao pessoa,PB
58077,-7.1813134,-34.8587378,joao pessoa,PB
58041,-7.1207102,-34.8533587,joao pessoa,PB
58065,-7.1959862,-34.8609761,joao pessoa,PB
58047,-7.1632541,-34.8003404,joao pessoa,PB
58068,-7.1980688,-34.8671560,joao pessoa,PB
58026,-7.1070418,-34.8684870,joao pessoa,PB
58140,-7.0505814,-35.9250827,areial,PB
58135,-7.0144293,-35.8569153,esperanca,PB
58100,-6.9691504,-34.8303213,cabedelo,PB
58102,-7.0375189,-34.8425024,cabedelo,PB
58170,-6.7302834,-36.0534491,barra de santa rosa,PB
58117,-7.1582460,-35.8582563,lagoa seca,PB
58101,-7.0396017,-34.8389087,cabedelo,PB
58175,-6.4836564,-36.1457859,cuite,PB
58155,-7.0579657,-36.3621489,soledade,PB
58187,-6.5095939,-36.3499014,picuí,PB
58109,-7.2263655,-35.9260587,campina grande,PB
58180,-6.7573309,-36.4636778,pedra lavrada,PB
58167,-6.8648009,-36.3530162,cubati,PB
58125,-7.0602659,-35.7553965,alagoa nova,PB
58123,-7.2609430,-36.2424930,boa vista,PB
58150,-7.0804623,-36.0582434,pocinhos,PB
58177,-6.7646744,-36.2469361,sossego,PB
58178,-6.4575498,-36.2007540,nova floresta,PB
58120,-7.1766580,-35.7348300,massaranduba,PB
58106,-7.2261863,-35.8760957,campina grande,PB
58103,-6.9852327,-34.8296706,cabedelo,PB
58195,-6.4019746,-36.4521850,frei martinho,PB
58188,-6.6449071,-36.2481731,barauna,PB
58173,-6.6305512,-35.9066257,damiao,PB
58145,-7.0904737,-35.9552757,montadas,PB
58115,-7.1475408,-35.9614393,puxinana,PB
58105,-7.0275031,-34.8459448,cabedelo,PB
58108,-6.9840184,-34.8294588,cabedelo,PB
58119,-7.1005607,-35.8660566,sao sebastiao de lagoa de roca,PB
58107,-7.2401826,-35.9235525,campina grande,PB
58128,-7.1229330,-35.7701625,matinhas,PB
58184,-6.6792091,-36.4203361,nova palmeira,PB
58200,-6.8523967,-35.5013599,guarabira,PB
58233,-6.5360895,-35.7442507,araruna,PB
58208,-6.8956903,-35.5238857,cuitegi,PB
58255,-6.6957271,-35.5397982,belém,PB
58280,-6.8255331,-35.1250924,mamanguape,PB
58297,-6.8099703,-35.0736452,rio tinto,PB
58278,-6.6113423,-35.2931780,jacarau,PB
58230,-6.6436428,-35.7905192,cacimba de dentro,PB
58292,-6.6021625,-35.0511684,mataraca,PB
58268,-6.7524570,-35.4392642,sertaozinho,PB
58253,-6.6169638,-35.4669833,caicara,PB
58220,-6.7550111,-35.6378586,bananeiras,PB
58270,-6.8507819,-35.3824812,aracagi,PB
58289,-6.9130648,-35.2490025,cuite de mamanguape,PB
58260,-6.6857826,-35.4437010,serra da raiz,PB
58275,-6.8275094,-35.2527442,itapororoca,PB
58225,-6.7588014,-35.6624658,solânea,PB
58213,-6.7788552,-35.4963912,pirpirituba,PB
58287,-6.8902321,-35.2164165,capim,PB
58228,-6.6036193,-35.6301172,dona inês,PB
58291,-6.7189792,-35.2660257,curral de cima,PB
58210,-6.8450130,-35.5275930,piloezinhos,PB
58254,-6.4886161,-35.4322891,logradouro,PB
58265,-6.6854307,-35.4185860,duas estradas,PB
58250,-6.6756931,-35.3780124,lagoa de dentro,PB
58273,-6.6521820,-35.2890935,pedro regis,PB
58238,-6.7805404,-35.8191502,casserengue,PB
58328,-7.4037322,-35.1136363,pedras de fogo,PB
58303,-7.1496824,-34.9725182,santa rita,PB
58380,-7.2888402,-35.6022846,ingá,PB
58302,-7.1518598,-34.9634795,santa rita,PB
58340,-7.0940541,-35.2276608,sape,PB
58307,-7.1247575,-34.9381963,bayeux,PB
58300,-7.1265034,-34.9843490,santa rita,PB
58334,-7.2495633,-35.2112158,sao miguel de taipu,PB
58309,-7.1328695,-34.9254214,bayeux,PB
58305,-7.1200139,-34.9079038,bayeux,PB
58397,-6.9666820,-35.7000566,areia,PB
58301,-7.1316922,-34.9756979,santa rita,PB
58308,-7.1330828,-34.9330048,bayeux,PB
58382,-7.2504639,-35.6614036,riachão do bacamarte,PB
58388,-7.0374277,-35.6297989,alagoa grande,PB
58360,-7.3280400,-35.3316800,itabaiana,PB
58385,-7.1864374,-35.6813898,serra redonda,PB
58322,-7.2876831,-34.8058114,conde,PB
58375,-7.3077258,-35.4761761,mogeiro,PB
58326,-7.5216124,-34.9093272,caapora,PB
58396,-6.8266424,-35.7599362,arara,PB
58315,-6.9306786,-34.8689124,lucena,PB
58395,-6.8199222,-35.6414719,serraria,PB
58399,-6.9040744,-36.0112448,algodão de jandaíra,PB
58398,-6.9657904,-35.7970764,remígio,PB
58354,-7.0306293,-35.4647777,mulungu,PB
58390,-6.9479827,-35.5449580,alagoinha,PB
58378,-7.3772975,-35.6300154,itatuba,PB
58393,-6.8648796,-35.6087754,pilões,PB
58345,-7.0609507,-35.3204828,mari,PB
58306,-7.1265265,-34.9235235,bayeux,PB
58338,-7.2657683,-35.2606079,pilar,PB
58356,-7.1251060,-35.4243360,gurinhem,PB
58350,-7.1433030,-35.3530340,caldas brandao,PB
58304,-7.1181717,-34.9496006,santa rita,PB
58330,-7.3733938,-35.2407355,juripiranga,PB
58342,-7.1468385,-35.2380635,sobrado,PB
58320,-7.4244198,-34.9104528,alhandra,PB
58387,-7.1746410,-35.5894636,juarez tavora,PB
58370,-7.3573592,-35.4399856,salgado de sao felix,PB
58337,-7.1412210,-35.0931664,cruz do espirito santo,PB
58324,-7.4730605,-34.8081864,pitimbu,PB
58310,-6.9998599,-34.8338711,cabedelo,PB
58339,-7.2479792,-35.3821604,são josé dos ramos,PB
58410,-7.2415521,-35.8826768,campina grande,PB
58428,-7.2164367,-35.8988595,campina grande,PB
58475,-7.3533970,-35.9010308,queimadas,PB
58417,-7.2516047,-35.9146401,campina grande,PB
58430,-7.2244165,-35.9192387,campina grande,PB
58400,-7.2169587,-35.8863535,campina grande,PB
58404,-7.2019896,-35.8998950,campina grande,PB
58401,-7.2092416,-35.8777886,campina grande,PB
58432,-7.2327811,-35.9130719,santa cecilia de umbuzeiro,PB
58415,-7.2456189,-35.8909755,campina grande,PB
71574,,,,
58407,-7.2236086,-35.8758880,campina grande,PB
58416,-7.2299460,-35.8950034,campina grande,PB
58429,-7.2175900,-35.9083293,santa cecilia de umbuzeiro,PB
58414,-7.2325547,-35.8928744,campina grande,PB
58411,-7.2535615,-35.8838078,campina grande,PB
58433,-7.2256732,-35.9297100,campina grande,PB
58463,-7.7489220,-35.9002340,santa cecilia,PB
58450,-7.4835775,-36.1330831,boqueirao,PB
58406,-7.2164061,-35.8732527,campina grande,PB
58483,-7.7514351,-36.3192147,barra de sao miguel,PB
58408,-7.2487422,-35.8702914,campina grande,PB
58423,-7.2556301,-35.9348884,campina grande,PB
58420,-7.2724208,-35.9280541,campina grande,PB
58494,-7.6443165,-35.5510463,natuba,PB
58402,-7.2084546,-35.8701942,campina grande,PB
58421,-7.2654949,-35.9227605,campina grande,PB
58424,-7.2708633,-35.9364087,campina grande,PB
58436,-7.2070824,-35.9429368,campina grande,PB
58497,-7.6942435,-35.6645394,umbuzeiro,PB
58487,-7.3582772,-35.7881330,fagundes,PB
58431,-7.2080879,-35.9249420,campina grande,PB
58489,-7.5463503,-35.7083768,aroeiras,PB
58441,-7.1810923,-35.9847634,sao jose da mata,PB
58418,-7.2590761,-35.9062358,campina grande,PB
58437,-7.2104906,-35.9297301,campina grande,PB
58465,-7.6928836,-36.1572589,riacho de santo antonio,PB
58434,-7.2461200,-35.9281649,campina grande,PB
58480,-7.4937691,-36.2892527,cabaceiras,PB
58403,-7.2075065,-35.8888112,campina grande,PB
58458,-7.5233300,-36.0000500,barra de santana,PB
58485,-7.6339340,-36.4347545,sao domingos do cariri,PB
58460,-7.7432322,-36.0629876,alcantil,PB
58540,-7.6675857,-36.8807638,sume,PB
58580,-7.5201581,-36.7104931,serra branca,PB
58500,-7.8937291,-37.1143526,monteiro,PB
58570,-7.3908048,-36.8064502,sao jose dos cordeiros,PB
58560,-7.6230200,-37.1500794,ouro velho,PB
58590,-7.3914084,-36.5314697,são joão do cariri,PB
58550,-7.6975117,-37.0828479,prata,PB
58530,-7.8880968,-36.8227442,camalau,PB
58535,-7.7959724,-36.6610624,congo,PB
58515,-8.0782140,-37.0949215,zabele,PB
58575,-7.3175224,-36.6546497,parari,PB
58548,-7.5666026,-37.0604536,amparo,PB
58520,-8.0825872,-36.8514403,sao joao do tigre,PB
58588,-7.6304632,-36.6041615,coxixola,PB
58533,-6.9822171,-34.8301621,pindurão,PB
58582,-7.6063771,-36.8161393,santa luzia do cariri,PB
58640,-6.9930587,-36.7119110,junco do seridó,PB
58675,-7.2214726,-36.6343209,santo andre,PB
58680,-7.2065182,-36.8251083,taperoa,PB
58600,-6.8737333,-36.9118987,santa luzia,PB
58690,-7.3798484,-36.9421816,livramento,PB
58665,-6.9407607,-36.6270359,tenorio,PB
58620,-6.7706961,-36.9894055,varzea,PB
58625,-6.9281086,-37.0917771,são mamede,PB
58660,-7.0678904,-36.5797726,juazeirinho,PB
58698,-7.2114243,-37.0590557,cacimbas,PB
58695,-7.2887689,-37.0849273,desterro,PB
58685,-7.0743593,-36.7345328,assuncao,PB
58670,-7.2469211,-36.4886088,gurjao,PB
58610,-6.7758970,-36.7983460,sao jose do sabugi,PB
58706,-7.0195672,-37.2765929,patos,PB
58778,-7.0931203,-38.1735411,aguiar,PB
58753,-7.6354747,-37.8765035,tavares,PB
58748,-7.5146391,-37.6394350,água branca,PB
58755,-7.7354435,-37.9953407,princesa isabel,PB
58701,-7.0388709,-37.2818415,patos,PB
58703,-7.0290391,-37.2839772,patos,PB
58798,-7.4762063,-38.0404206,nova olinda,PB
58735,-7.2218733,-37.2561707,teixeira,PB
58745,-7.3825350,-37.5100661,imaculada,PB
58707,-7.0498019,-37.2761391,patos,PB
58714,-6.9072566,-37.5980184,condado,PB
58795,-7.3866533,-37.9890711,santana dos garrotes,PB
58704,-7.0188541,-37.2809634,patos,PB
58740,-7.2186509,-37.3991637,mae d'agua,PB
58790,-7.4295249,-38.0715687,pedra branca,PB
58780,-7.3017268,-38.1522307,itaporanga,PB
58700,-7.0243529,-37.2785626,patos,PB
58760,-7.2285399,-37.7519438,olho d'água,PB
58750,-7.5346748,-37.8176526,juru,PB
58725,-7.1584429,-37.3057290,sao jose do bonfim,PB
58713,-6.9061484,-37.5203060,malta,PB
58770,-7.0198571,-37.9439657,coremas,PB
58784,-7.2517357,-38.3000177,sao jose de caiana,PB
58765,-7.1992867,-37.9278169,pianco,PB
58737,-7.2656023,-37.3375593,matureia,PB
58775,-7.1791405,-38.1494446,igaracy,PB
58708,-7.0762047,-37.2868837,patos,PB
58758,-7.7404635,-38.0981835,sao jose de princesa,PB
58715,-7.1241930,-37.6075238,catingueira,PB
58723,-6.8460092,-37.3254360,sao jose de espinharas,PB
58732,-7.1239778,-36.9463932,areia de baraunas,PB
58720,-7.0858613,-37.4449815,santa teresinha,PB
58705,-7.0080931,-37.2884592,patos,PB
58710,-6.7405529,-37.5689778,vista serrana,PB
58857,-6.8896935,-37.7242740,são bentinho,PB
58884,-6.3519093,-37.7518165,catole do rocha,PB
58805,-6.7711487,-38.2382200,sousa,PB
58840,-6.7678050,-37.8007188,pombal,PB
58890,-6.3496729,-37.4976707,brejo do cruz,PB
58865,-6.4940160,-37.4491848,sao bento,PB
58807,-6.7649331,-38.2314026,sousa,PB
58870,-6.4361833,-37.6556185,riacho dos cavalos,PB
58802,-6.7618235,-38.2262257,sousa,PB
58880,-6.3798659,-37.8250316,brejo dos santos,PB
58860,-6.5990397,-37.6228824,paulista,PB
58823,-6.7835826,-38.0846170,aparecida,PB
58800,-6.7607067,-38.2287484,sousa,PB
58819,-6.8418477,-38.3453471,marizopolis,PB
58815,-6.9431610,-38.1307130,sao jose da lagoa tapada,PB
58801,-6.7564396,-38.2282695,sousa,PB
58818,-6.6179436,-38.0968662,sao francisco,PB
58835,-6.5907102,-37.9139411,lagoa,PB
58893,-6.2120872,-37.3559263,sao jose do brejo do cruz,PB
58806,-6.7561619,-38.2381152,sousa,PB
58832,-6.5408306,-37.7117313,mato grosso,PB
58808,-6.7711487,-38.2382200,sousa,PB
58820,-6.5203650,-38.1792793,lastro,PB
58830,-6.5537173,-37.8055624,jerico,PB
58804,-6.7811769,-38.2276002,sousa,PB
58817,-6.9162061,-38.3247021,nazarezinho,PB
58824,-6.5927580,-38.1147280,santa cruz,PB
58887,-6.4462669,-37.9268569,bom sucesso,PB
58895,-6.1887459,-37.5341793,belem do brejo do cruz,PB
58900,-6.8952259,-38.5619212,cajazeiras,PB
58955,-7.2157254,-38.3684058,serra grande,PB
58945,-7.0370280,-38.3458644,carrapateira,PB
58910,-6.7304801,-38.4464807,são joão do rio do peixe,PB
58970,-7.5571800,-38.5086566,conceição,PB
58995,-7.7051236,-38.1561742,manaíra,PB
58915,-6.5191267,-38.4150364,uirauna,PB
58994,-7.4267699,-38.2636637,diamante,PB
58985,-7.5525295,-38.3333719,santana de mangueira,PB
58940,-7.1211837,-38.4976850,sao jose de piranhas,PB
58935,-6.9233096,-38.6745996,cachoeira dos indios,PB
58980,-7.5046012,-38.4100343,ibiara,PB
58922,-6.4523276,-38.5508844,bernardino batista,PB
58960,-7.3135376,-38.5140448,bonito de santa fe,PB
58933,-6.4036714,-38.4984528,poco dantas,PB
58920,-6.5813798,-38.5985032,triunfo,PB
58993,-7.4185722,-38.2174347,boa ventura,PB
58930,-6.8709870,-38.6484480,bom jesus,PB
58925,-6.7225156,-38.6415425,santa helena,PB
58908,-6.5760909,-38.5121734,poco de jose de moura,PB
58950,-7.2127655,-38.5850868,monte horebe,PB
58978,-7.6251396,-38.5584719,santa ines,PB
58928,-6.4828142,-38.4796667,joca claudino,PB
59064,-5.8331895,-35.2143117,natal,RN
59025,-5.7847380,-35.2054456,natal,RN
59067,-5.8589473,-35.2459616,natal,RN
59086,-5.8707733,-35.2088872,natal,RN
59015,-5.8050615,-35.2021532,natal,RN
59062,-5.8153261,-35.2268259,natal,RN
59012,-5.7774331,-35.1983837,natal,RN
59068,-5.8562595,-35.2336388,natal,RN
59065,-5.8383605,-35.2159773,natal,RN
59066,-5.8511189,-35.2188978,natal,RN
59078,-5.8541569,-35.2006650,natal,RN
59020,-5.8028376,-35.2016432,natal,RN
59082,-5.8643384,-35.1892348,natal,RN
59037,-5.8051798,-35.2262710,natal,RN
59056,-5.8160174,-35.2030777,natal,RN
59090,-5.8858254,-35.1753270,natal,RN
59040,-5.7274359,-35.2609452,natal,RN
59060,-5.8144394,-35.2484442,natal,RN
59054,-5.8106424,-35.2184741,natal,RN
59071,-5.8217640,-35.2399766,natal,RN
59075,-5.8250744,-35.2016027,natal,RN
59010,-5.7697697,-35.2026471,natal,RN
59074,-5.8231820,-35.2625655,natal,RN
59014,-5.7903828,-35.1952715,natal,RN
59050,-5.8068912,-35.2355611,natal,RN
59022,-5.8057737,-35.2052155,natal,RN
59080,-5.8512418,-35.2075296,natal,RN
59076,-5.8327629,-35.2065862,natal,RN
59063,-5.8189508,-35.2163315,natal,RN
59084,-5.8687296,-35.1987016,natal,RN
59091,-5.8799126,-35.1986391,natal,RN
59092,-5.8822657,-35.1804988,natal,RN
59069,-5.8450762,-35.2423493,natal,RN
59031,-5.8063476,-35.2104873,natal,RN
59030,-5.8005599,-35.2112967,natal,RN
59070,-5.8272936,-35.2339499,natal,RN
59052,-5.8093109,-35.2330458,natal,RN
59035,-5.8041553,-35.2269507,natal,RN
59094,-5.8716620,-35.1869526,natal,RN
59072,-5.8227976,-35.2497016,natal,RN
59088,-5.8791411,-35.2014232,natal,RN
59042,-5.7717869,-35.1965904,natal,RN
59032,-5.8071958,-35.2170020,natal,RN
59077,-5.8402656,-35.2082603,natal,RN
59110,-5.7555560,-35.2574018,natal,RN
59127,-5.7486458,-35.2555225,natal,RN
59146,-5.9099831,-35.2673796,parnamirim,RN
59112,-5.7540153,-35.2619534,natal,RN
59140,-5.9306440,-35.2638553,parnamirim,RN
59162,-6.0772735,-35.2347058,sao jose de mipibu,RN
59151,-5.8822573,-35.2040340,parnamirim,RN
59144,-5.9436662,-35.2880668,parnamirim,RN
59129,-5.7496364,-35.2619556,natal,RN
59180,-6.3330773,-35.3009418,espirito santo,RN
59150,-5.8814412,-35.2146349,parnamirim,RN
59125,-5.7503866,-35.2454658,natal,RN
59115,-5.7552453,-35.2814464,natal,RN
59108,-5.7630669,-35.2573286,natal,RN
59173,-6.2682647,-35.2086381,goianinha,RN
59148,-5.8898077,-35.2281258,parnamirim,RN
59152,-5.8777723,-35.2171597,parnamirim,RN
59185,-6.3449714,-35.3706922,varzea,RN
59114,-5.7605206,-35.2797419,natal,RN
59158,-5.9268060,-35.2047015,parnamirim,RN
59149,-5.8790642,-35.2515124,parnamirim,RN
59133,-5.7314188,-35.2320983,natal,RN
59164,-6.0912291,-35.2069087,nísia floresta,RN
59131,-5.7250443,-35.2446574,natal,RN
59106,-5.7680094,-35.2721604,natal,RN
59104,-5.7632787,-35.2713821,natal,RN
59192,-6.3197344,-35.0788297,vila flor,RN
59135,-5.7296437,-35.2548552,natal,RN
59142,-5.9255215,-35.2811203,parnamirim,RN
59141,-5.9275163,-35.2781952,parnamirim,RN
59194,-6.3698120,-35.0081957,baía formosa,RN
59145,-5.9098042,-35.2745199,parnamirim,RN
59190,-6.4274430,-35.1299330,canguaretama,RN
59153,-5.8867154,-35.1998460,parnamirim,RN
59178,-6.2290945,-35.0486621,tibau do sul,RN
59182,-6.0681786,-35.3333439,monte alegre,RN
59120,-5.7568568,-35.2487558,natal,RN
59124,-5.7567605,-35.2504003,natal,RN
59136,-5.7224700,-35.2484375,natal,RN
59138,-5.7358662,-35.2614958,natal,RN
59139,-5.7328165,-35.2688088,natal,RN
59122,-5.7536010,-35.2255680,natal,RN
59155,-5.9293424,-35.2526218,parnamirim,RN
59156,-5.9418119,-35.2483136,parnamirim,RN
59154,-5.9060820,-35.2040669,parnamirim,RN
59198,-6.4879374,-35.2855276,montanhas,RN
59147,-5.9022863,-35.2731390,parnamirim,RN
59132,-5.7308581,-35.2375760,natal,RN
59170,-6.1969005,-35.1668925,arez,RN
59160,-5.9523508,-35.1632680,parnamirim,RN
59143,-5.9308391,-35.2712189,parnamirim,RN
59161,-5.9608768,-35.1495142,parnamirim,RN
59196,-6.4364449,-35.2177333,pedro velho,RN
59179,-5.8734157,-35.2258070,pipa,RN
59188,-6.2639320,-35.3267608,jundiá,RN
59123,-5.7353388,-35.2479015,natal,RN
59184,-6.0476011,-35.4275790,vera cruz,RN
59157,-5.9432603,-35.2551911,parnamirim,RN
59200,-6.2313690,-36.0208032,santa cruz,RN
59280,-5.8624829,-35.3445137,macaiba,RN
59296,-5.7677333,-35.2754668,sao goncalo do amarante,RN
59255,-6.3090883,-35.4832130,santo antonio,RN
59214,-6.4175522,-35.7041424,serra de sao bento,RN
59275,-6.3156171,-35.7115835,sao jose do campestre,RN
59260,-6.1522059,-35.6061151,boa saude,RN
59215,-6.4773847,-35.4321023,nova cruz,RN
59290,-5.7506334,-35.2954682,sao goncalo do amarante,RN
59295,-5.7633034,-35.2886511,sao goncalo do amarante,RN
59225,-6.4327464,-36.2038853,jacana,RN
59240,-6.2015645,-35.8018139,tangara,RN
59230,-6.2436991,-36.1856840,campo redondo,RN
59220,-6.3628950,-36.1592045,coronel ezequiel,RN
59227,-6.3950368,-35.5946694,lagoa d'anta,RN
59235,-6.1522597,-36.1169037,lajes pintadas,RN
59297,-5.7886227,-35.3059808,sao goncalo do amarante,RN
59291,-5.7917151,-35.3311341,sao goncalo do amarante,RN
59218,-6.4370650,-35.6369487,passa e fica,RN
59219,-6.1882368,-35.3565010,brejinho,RN
59270,-5.9886993,-35.5800895,bom jesus,RN
59245,-6.1047450,-35.7125602,serra caiada,RN
59213,-6.4675647,-35.9470413,japi,RN
59298,-5.7888583,-35.3099718,sao goncalo do amarante,RN
59217,-6.4401391,-35.7843541,monte das gameleiras,RN
59293,-5.7506334,-35.2954682,são gonçalo do amarante,RN
60411,-3.7493887,-38.5317850,fortaleza,CE
59210,-6.3414225,-36.0848587,sao bento do trairi,RN
59247,-6.1221060,-35.4752789,lagoa salgada,RN
59250,-6.0369989,-35.6903884,senador eloi de souza,RN
59258,-6.2793270,-35.4951180,serrinha,RN
59330,-6.0405110,-37.0251258,jucurutu,RN
59378,-6.4511690,-36.8781378,sao jose do serido,RN
59360,-6.6953715,-36.6604207,parelhas,RN
59380,-6.2590815,-36.5176811,currais novos,RN
59390,-6.0956522,-36.4693295,lagoa nova,RN
59343,-6.5912760,-36.7813103,jardim do serido,RN
59300,-6.4691148,-37.0944794,caico,RN
59347,-6.7072396,-36.9446903,ouro branco,RN
59324,-6.3780622,-37.3504381,jardim de piranhas,RN
59340,-6.2179697,-36.6832980,sao vicente,RN
59335,-6.1249252,-36.8129720,florania,RN
59370,-6.4381790,-36.6373612,acari,RN
59310,-6.7176232,-37.2008687,sao joao do sabugi,RN
59338,-6.1444800,-36.7161349,tenente laurentino cruz,RN
59327,-6.3784998,-37.1867255,sao fernando,RN
59375,-6.4127125,-36.7811001,cruzeta,RN
59350,-6.7715447,-36.7358450,santana do serido,RN
59374,-6.5546010,-36.5949923,carnauba dos dantas,RN
59355,-6.9448966,-36.7153627,equador,RN
59318,-6.6613832,-37.3901396,serra negra do norte,RN
59315,-6.8153300,-37.1998165,ipueira,RN
59395,-6.0347192,-36.3474390,cerro cora,RN
59320,-6.4641643,-37.2719543,timbauba dos batistas,RN
59430,-6.0012450,-35.8705440,lagoa de velhos,RN
59460,-5.9001660,-35.7605247,são paulo do potengi,RN
59420,-5.8785432,-35.9352195,ruy barbosa,RN
59400,-5.9738651,-36.0749653,sao tome,RN
59490,-5.8238062,-35.5528310,ielmo marinho,RN
59470,-5.8051370,-35.8213693,riachuelo,RN
59445,-6.0902800,-35.9444400,serra da tapuia,RN
59410,-5.9514169,-35.9263607,barcelona,RN
59440,-6.1075291,-35.9137834,sitio novo,RN
59464,-5.8407615,-35.6929635,santa maria,RN
59480,-5.8952155,-35.6396559,são pedro,RN
59520,-5.9598546,-36.6555749,santana do matos,RN
59598,-5.1084117,-36.3213115,guamaré,RN
59517,-5.6973823,-36.5294021,fernando pedroza,RN
59585,-5.1207458,-35.6421294,são miguel do gostoso,RN
59507,-5.2879507,-36.7630572,alto do rodrigues,RN
59515,-5.6725087,-36.6011374,angicos,RN
59584,-5.1932384,-35.4644680,touros,RN
59570,-5.6390491,-35.4262127,ceará-mirim,RN
59550,-5.5370105,-35.8209285,joão câmara,RN
59500,-5.1108232,-36.6349701,macau,RN
59540,-5.7588906,-35.9991057,caicara do rio do vento,RN
59575,-5.7057775,-35.2999843,extremoz,RN
59510,-5.5009125,-36.5072738,afonso bezerra,RN
59596,-5.0984254,-36.2416565,galinhos,RN
59528,-5.9892154,-36.4121026,bodo,RN
59594,-5.3573354,-36.1228611,jandaira,RN
59560,-5.6175239,-35.6535520,poco branco,RN
59530,-5.5212826,-36.3815541,pedro avelino,RN
59588,-5.1496590,-35.8780395,pedra grande,RN
59504,-5.2606225,-36.7231806,pendencias,RN
59508,-5.5100157,-36.8575471,ipanguacu,RN
59592,-5.0635377,-36.0517299,caiçara do norte,RN
59535,-5.6999505,-36.2511964,lajes,RN
59565,-5.6241169,-35.5998184,taipu,RN
59518,-5.8089722,-36.8820788,sao rafael,RN
59513,-5.6492009,-36.8699517,itaja,RN
59590,-5.0643731,-36.0394777,sao bento do norte,RN
59586,-5.2241814,-35.8376015,parazinho,RN
59578,-5.2711452,-35.3843351,rio do fogo,RN
59582,-5.4550054,-35.5540178,pureza,RN
59555,-5.6903164,-35.8200929,bento fernandes,RN
59600,-5.2062586,-37.3557714,mossoro,RN
